Date,Price,Stock
2005-12-29,78.59500000000001,AAPL
2005-12-28,80.92699999999999,AAPL
2005-12-27,81.653,AAPL
2005-12-23,80.685,AAPL
2005-12-22,81.422,AAPL
2005-12-21,80.85000000000001,AAPL
2005-12-20,79.32100000000001,AAPL
2005-12-19,78.518,AAPL
2005-12-16,78.221,AAPL
2005-12-15,79.39800000000001,AAPL
2005-12-14,79.21100000000001,AAPL
2005-12-13,82.47800000000001,AAPL
2005-12-12,82.401,AAPL
2005-12-09,81.76355000000001,AAPL
2005-12-08,81.488,AAPL
2005-12-07,81.34500000000001,AAPL
2005-12-06,81.455,AAPL
2005-12-05,79.002,AAPL
2005-12-02,79.893,AAPL
2005-12-01,78.76011,AAPL
2005-11-30,74.602,AAPL
2005-11-29,74.91,AAPL
2005-11-28,76.626,AAPL
2005-11-25,76.27400000000002,AAPL
2005-11-23,73.82100000000001,AAPL
2005-11-22,73.172,AAPL
2005-11-21,71.456,AAPL
2005-11-18,71.016,AAPL
2005-11-17,70.97200000000001,AAPL
2005-11-16,71.44500000000001,AAPL
2005-11-15,68.50800000000001,AAPL
2005-11-14,67.59500000000001,AAPL
2005-11-11,67.694,AAPL
2005-11-10,67.298,AAPL
2005-11-09,66.12100000000001,AAPL
2005-11-08,65.89,AAPL
2005-11-07,66.253,AAPL
2005-11-04,67.265,AAPL
2005-11-03,68.03489,AAPL
2005-11-02,65.94500000000001,AAPL
2005-11-01,63.25000000000001,AAPL
2005-10-31,63.34900000000001,AAPL
2005-10-28,59.917,AAPL
2005-10-27,60.951,AAPL
2005-10-26,62.733000000000004,AAPL
2005-10-25,61.71000000000001,AAPL
2005-10-24,62.469,AAPL
2005-10-21,61.226,AAPL
2005-10-20,61.754000000000005,AAPL
2005-10-19,60.434000000000005,AAPL
2005-10-18,57.431000000000004,AAPL
2005-10-17,58.784,AAPL
2005-10-14,59.400000000000006,AAPL
2005-10-13,59.114000000000004,AAPL
2005-10-12,54.175000000000004,AAPL
2005-10-11,56.74900000000001,AAPL
2005-10-10,55.407000000000004,AAPL
2005-10-07,56.43,AAPL
2005-10-06,56.870000000000005,AAPL
2005-10-05,58.05811,AAPL
2005-10-04,59.12500000000001,AAPL
2005-10-03,59.884,AAPL
2005-09-30,58.971000000000004,AAPL
2005-09-29,57.574000000000005,AAPL
2005-09-28,56.188,AAPL
2005-09-27,58.784,AAPL
2005-09-26,59.22400000000001,AAPL
2005-09-23,58.52000000000001,AAPL
2005-09-22,57.09,AAPL
2005-09-21,57.321000000000005,AAPL
2005-09-20,58.509,AAPL
2005-09-19,57.904,AAPL
2005-09-16,56.331,AAPL
2005-09-15,54.857,AAPL
2005-09-14,54.571000000000005,AAPL
2005-09-13,55.90200000000001,AAPL
2005-09-12,56.540000000000006,AAPL
2005-09-09,56.44100000000001,AAPL
2005-09-08,54.758,AAPL
2005-09-07,53.548,AAPL
2005-09-06,53.68,AAPL
2005-09-02,50.842000000000006,AAPL
2005-09-01,50.886,AAPL
2005-08-31,51.57900000000001,AAPL
2005-08-30,51.227000000000004,AAPL
2005-08-29,50.42400000000001,AAPL
2005-08-26,50.31400000000001,AAPL
2005-08-25,50.666000000000004,AAPL
2005-08-24,50.34700000000001,AAPL
2005-08-23,50.31400000000001,AAPL
2005-08-22,50.457,AAPL
2005-08-19,50.413000000000004,AAPL
2005-08-18,50.93,AAPL
2005-08-17,51.865,AAPL
2005-08-16,50.87500000000001,AAPL
2005-08-15,52.448,AAPL
2005-08-12,50.71000000000001,AAPL
2005-08-11,48.400000000000006,AAPL
2005-08-10,47.718,AAPL
2005-08-09,48.202000000000005,AAPL
2005-08-08,46.915,AAPL
2005-08-05,47.28900000000001,AAPL
2005-08-04,46.981,AAPL
2005-08-03,47.542,AAPL
2005-08-02,47.509,AAPL
2005-08-01,47.025000000000006,AAPL
2005-07-29,46.915,AAPL
2005-07-28,48.18,AAPL
2005-07-27,48.389,AAPL
2005-07-26,47.99300000000001,AAPL
2005-07-25,48.19100000000001,AAPL
2005-07-22,48.400000000000006,AAPL
2005-07-21,47.619,AAPL
2005-07-20,47.99300000000001,AAPL
2005-07-19,47.509,AAPL
2005-07-18,45.639,AAPL
2005-07-15,45.705,AAPL
2005-07-14,44.825,AAPL
2005-07-13,42.185,AAPL
2005-07-12,42.06400000000001,AAPL
2005-07-11,41.910000000000004,AAPL
2005-07-08,42.075,AAPL
2005-07-07,41.39300000000001,AAPL
2005-07-06,41.129000000000005,AAPL
2005-07-05,41.778,AAPL
2005-07-01,40.150000000000006,AAPL
2005-06-30,40.49100000000001,AAPL
2005-06-29,40.007,AAPL
2005-06-28,41.041000000000004,AAPL
2005-06-27,40.81,AAPL
2005-06-24,41.536,AAPL
2005-06-23,42.779,AAPL
2005-06-22,42.405,AAPL
2005-06-21,41.646,AAPL
2005-06-20,41.371,AAPL
2005-06-17,42.141000000000005,AAPL
2005-06-16,41.778,AAPL
2005-06-15,40.843,AAPL
2005-06-14,39.6,AAPL
2005-06-13,39.49,AAPL
2005-06-10,39.391000000000005,AAPL
2005-06-09,41.415,AAPL
2005-06-08,40.612,AAPL
2005-06-07,40.194,AAPL
2005-06-06,41.712,AAPL
2005-06-03,42.06400000000001,AAPL
2005-06-02,44.044000000000004,AAPL
2005-06-01,44.33,AAPL
2005-05-31,43.73523000000001,AAPL
2005-05-27,44.61600000000001,AAPL
2005-05-26,44.81400000000001,AAPL
2005-05-25,43.758,AAPL
2005-05-24,43.67000000000001,AAPL
2005-05-23,43.736000000000004,AAPL
2005-05-20,41.305,AAPL
2005-05-19,41.305,AAPL
2005-05-18,39.42400000000001,AAPL
2005-05-17,38.896,AAPL
2005-05-16,39.105,AAPL
2005-05-13,38.24700000000001,AAPL
2005-05-12,37.543000000000006,AAPL
2005-05-11,39.171,AAPL
2005-05-10,40.062000000000005,AAPL
2005-05-09,40.667,AAPL
2005-05-06,40.964000000000006,AAPL
2005-05-05,40.348000000000006,AAPL
2005-05-04,40.865,AAPL
2005-05-03,39.831,AAPL
2005-05-02,40.073,AAPL
2005-04-29,39.666000000000004,AAPL
2005-04-28,39.094,AAPL
2005-04-27,39.54500000000001,AAPL
2005-04-26,39.809,AAPL
2005-04-25,40.678,AAPL
2005-04-22,39.050000000000004,AAPL
2005-04-21,40.854000000000006,AAPL
2005-04-20,39.061,AAPL
2005-04-19,40.79900000000001,AAPL
2005-04-18,39.182,AAPL
2005-04-15,38.885000000000005,AAPL
2005-04-14,40.986000000000004,AAPL
2005-04-13,45.144000000000005,AAPL
2005-04-12,46.926,AAPL
2005-04-11,46.11200000000001,AAPL
2005-04-08,48.114000000000004,AAPL
2005-04-07,47.916000000000004,AAPL
2005-04-06,46.563,AAPL
2005-04-05,46.07900000000001,AAPL
2005-04-04,45.199000000000005,AAPL
2005-04-01,44.979000000000006,AAPL
2005-03-31,45.837,AAPL
2005-03-30,47.08,AAPL
2005-03-29,45.925000000000004,AAPL
2005-03-28,46.78300000000001,AAPL
2005-03-24,46.75000000000001,AAPL
2005-03-23,46.805,AAPL
2005-03-22,47.113,AAPL
2005-03-21,48.07000000000001,AAPL
2005-03-18,47.25600000000001,AAPL
2005-03-17,46.475,AAPL
2005-03-16,45.298,AAPL
2005-03-15,45.056000000000004,AAPL
2005-03-14,44.352000000000004,AAPL
2005-03-11,44.297000000000004,AAPL
2005-03-10,43.813,AAPL
2005-03-09,43.285000000000004,AAPL
2005-03-08,44.583000000000006,AAPL
2005-03-07,47.025000000000006,AAPL
2005-03-04,47.09100000000001,AAPL
2005-03-03,45.969,AAPL
2005-03-02,48.533100000000005,AAPL
2005-03-01,48.95,AAPL
2005-02-28,49.346000000000004,AAPL
2005-02-25,97.889,AAPL
2005-02-24,97.82300000000002,AAPL
2005-02-23,97.05300000000001,AAPL
2005-02-22,93.81900000000002,AAPL
2005-02-18,95.49100000000001,AAPL
2005-02-17,96.59100000000001,AAPL
2005-02-16,99.143,AAPL
2005-02-15,97.251,AAPL
2005-02-14,93.093,AAPL
2005-02-11,89.331,AAPL
2005-02-10,86.19600000000001,AAPL
2005-02-09,86.614,AAPL
2005-02-08,88.99000000000001,AAPL
2005-02-07,86.834,AAPL
2005-02-04,86.724,AAPL
2005-02-03,85.59100000000001,AAPL
2005-02-02,87.593,AAPL
2005-02-01,85.283,AAPL
2005-01-31,84.59000000000002,AAPL
2005-01-28,81.37800000000001,AAPL
2005-01-27,79.90400000000001,AAPL
2005-01-26,79.47500000000001,AAPL
2005-01-25,79.25500000000001,AAPL
2005-01-24,77.83600000000001,AAPL
2005-01-21,77.539,AAPL
2005-01-20,77.506,AAPL
2005-01-19,76.868,AAPL
2005-01-18,77.71500000000002,AAPL
2005-01-14,77.22000000000001,AAPL
2005-01-13,76.78,AAPL
2005-01-12,72.006,AAPL
2005-01-11,71.016,AAPL
2005-01-10,75.856,AAPL
2005-01-07,76.17500000000001,AAPL
2005-01-06,71.00500000000001,AAPL
2005-01-05,70.95,AAPL
2005-01-04,70.334,AAPL
2005-01-03,69.619,AAPL
2004-12-31,70.84000000000002,AAPL
2004-12-30,71.28,AAPL
2004-12-29,70.884,AAPL
2004-12-28,70.59800000000001,AAPL
2004-12-27,69.476,AAPL
2004-12-23,70.41100000000002,AAPL
2004-12-22,70.125,AAPL
2004-12-21,70.059,AAPL
2004-12-20,68.992,AAPL
2004-12-17,71.489,AAPL
2004-12-16,73.25560000000002,AAPL
2004-12-15,71.78600000000002,AAPL
2004-12-14,71.81900000000002,AAPL
2004-12-13,71.401,AAPL
2004-12-10,71.665,AAPL
2004-12-09,70.38900000000001,AAPL
2004-12-08,69.608,AAPL
2004-12-07,69.179,AAPL
2004-12-06,72.358,AAPL
2004-12-03,68.94800000000001,AAPL
2004-12-02,71.731,AAPL
2004-12-01,74.56900000000002,AAPL
2004-11-30,73.75500000000001,AAPL
2004-11-29,75.284,AAPL
2004-11-26,71.00500000000001,AAPL
2004-11-24,70.455,AAPL
2004-11-23,67.397,AAPL
2004-11-22,67.48500000000001,AAPL
2004-11-19,60.687000000000005,AAPL
2004-11-18,60.929,AAPL
2004-11-17,60.39,AAPL
2004-11-16,60.42850000000001,AAPL
2004-11-15,60.76400000000001,AAPL
2004-11-12,61.050000000000004,AAPL
2004-11-11,60.83,AAPL
2004-11-10,60.225,AAPL
2004-11-09,59.455,AAPL
2004-11-08,59.818000000000005,AAPL
2004-11-05,60.192,AAPL
2004-11-04,59.89500000000001,AAPL
2004-11-03,60.84100000000001,AAPL
2004-11-02,58.85,AAPL
2004-11-01,57.69500000000001,AAPL
2004-10-29,57.64,AAPL
2004-10-28,57.409,AAPL
2004-10-27,55.33,AAPL
2004-10-26,52.767,AAPL
2004-10-25,52.305,AAPL
2004-10-22,52.151,AAPL
2004-10-21,52.734,AAPL
2004-10-20,52.217000000000006,AAPL
2004-10-19,52.162000000000006,AAPL
2004-10-18,52.525000000000006,AAPL
2004-10-15,50.050000000000004,AAPL
2004-10-14,49.478,AAPL
2004-10-13,43.725,AAPL
2004-10-12,42.119,AAPL
2004-10-11,42.449000000000005,AAPL
2004-10-08,42.96600000000001,AAPL
2004-10-07,43.582,AAPL
2004-10-06,44.70400000000001,AAPL
2004-10-05,43.307,AAPL
2004-10-04,42.669000000000004,AAPL
2004-10-01,42.537000000000006,AAPL
2004-09-30,42.625,AAPL
2004-09-29,42.548,AAPL
2004-09-28,41.844,AAPL
2004-09-27,41.283,AAPL
2004-09-24,41.019000000000005,AAPL
2004-09-23,40.99700000000001,AAPL
2004-09-22,40.612,AAPL
2004-09-21,41.811,AAPL
2004-09-20,41.481,AAPL
2004-09-17,40.854000000000006,AAPL
2004-09-16,39.98500000000001,AAPL
2004-09-15,38.720000000000006,AAPL
2004-09-14,39.03900000000001,AAPL
2004-09-13,39.14900000000001,AAPL
2004-09-10,39.457,AAPL
2004-09-09,39.27,AAPL
2004-09-08,39.98500000000001,AAPL
2004-09-07,39.336,AAPL
2004-09-03,38.753,AAPL
2004-09-02,39.226,AAPL
2004-09-01,39.446000000000005,AAPL
2004-08-31,37.93900000000001,AAPL
2004-08-30,37.532000000000004,AAPL
2004-08-27,37.785000000000004,AAPL
2004-08-26,38.126,AAPL
2004-08-25,36.355,AAPL
2004-08-24,35.145,AAPL
2004-08-23,34.188,AAPL
2004-08-20,33.88,AAPL
2004-08-19,33.781000000000006,AAPL
2004-08-18,34.914,AAPL
2004-08-17,33.957,AAPL
2004-08-16,33.858000000000004,AAPL
2004-08-13,33.924,AAPL
2004-08-12,33.407000000000004,AAPL
2004-08-11,34.111000000000004,AAPL
2004-08-10,34.672000000000004,AAPL
2004-08-09,33.330000000000005,AAPL
2004-08-06,32.758,AAPL
2004-08-05,34.529,AAPL
2004-08-04,34.969,AAPL
2004-08-03,34.419000000000004,AAPL
2004-08-02,34.738,AAPL
2004-07-30,35.574000000000005,AAPL
2004-07-29,35.904,AAPL
2004-07-28,35.49700000000001,AAPL
2004-07-27,35.673,AAPL
2004-07-26,34.386,AAPL
2004-07-23,33.77,AAPL
2004-07-22,34.848,AAPL
2004-07-21,34.782000000000004,AAPL
2004-07-20,35.42000000000001,AAPL
2004-07-19,35.167,AAPL
2004-07-16,35.42000000000001,AAPL
2004-07-15,36.223000000000006,AAPL
2004-07-14,32.538000000000004,AAPL
2004-07-13,32.142,AAPL
2004-07-12,32.054,AAPL
2004-07-09,33.033,AAPL
2004-07-08,33.154,AAPL
2004-07-07,33.429,AAPL
2004-07-06,34.045,AAPL
2004-07-02,34.188,AAPL
2004-07-01,35.53,AAPL
2004-06-30,35.794000000000004,AAPL
2004-06-29,35.75,AAPL
2004-06-28,35.739000000000004,AAPL
2004-06-25,37.07000000000001,AAPL
2004-06-24,36.498000000000005,AAPL
2004-06-23,37.07000000000001,AAPL
2004-06-22,36.300000000000004,AAPL
2004-06-21,35.563,AAPL
2004-06-18,36.201,AAPL
2004-06-17,36.09100000000001,AAPL
2004-06-16,36.014,AAPL
2004-06-15,33.75900000000001,AAPL
2004-06-14,33.132000000000005,AAPL
2004-06-10,33.814,AAPL
2004-06-09,33.22,AAPL
2004-06-08,33.385000000000005,AAPL
2004-06-07,32.791000000000004,AAPL
2004-06-04,31.658000000000005,AAPL
2004-06-03,31.240000000000002,AAPL
2004-06-02,31.812000000000005,AAPL
2004-06-01,30.866,AAPL
2004-05-28,30.866,AAPL
2004-05-27,30.987000000000005,AAPL
2004-05-26,31.361000000000004,AAPL
2004-05-25,31.251,AAPL
2004-05-24,30.074,AAPL
2004-05-21,29.821,AAPL
2004-05-20,29.381000000000004,AAPL
2004-05-19,29.117,AAPL
2004-05-18,29.766000000000002,AAPL
2004-05-17,29.304000000000002,AAPL
2004-05-14,29.766000000000002,AAPL
2004-05-13,29.909000000000002,AAPL
2004-05-12,30.030000000000005,AAPL
2004-05-11,29.854000000000003,AAPL
2004-05-10,28.908000000000005,AAPL
2004-05-07,29.337000000000003,AAPL
2004-05-06,29.238,AAPL
2004-05-05,29.315,AAPL
2004-05-04,28.754,AAPL
2004-05-03,28.677000000000003,AAPL
2004-04-30,28.358000000000004,AAPL
2004-04-29,29.447000000000003,AAPL
2004-04-28,29.095000000000002,AAPL
2004-04-27,29.634000000000004,AAPL
2004-04-26,29.843,AAPL
2004-04-23,30.470000000000002,AAPL
2004-04-22,30.558000000000003,AAPL
2004-04-21,30.503000000000004,AAPL
2004-04-20,30.503000000000004,AAPL
2004-04-19,31.185000000000006,AAPL
2004-04-16,32.098,AAPL
2004-04-15,32.230000000000004,AAPL
2004-04-14,29.304000000000002,AAPL
2004-04-13,29.623,AAPL
2004-04-12,30.844,AAPL
2004-04-08,30.283000000000005,AAPL
2004-04-07,30.041,AAPL
2004-04-06,30.613,AAPL
2004-04-05,31.152000000000005,AAPL
2004-04-02,30.250000000000004,AAPL
2004-04-01,29.821,AAPL
2004-03-31,29.744,AAPL
2004-03-30,30.712000000000003,AAPL
2004-03-29,30.701000000000004,AAPL
2004-03-26,29.744,AAPL
2004-03-25,29.557000000000002,AAPL
2004-03-24,28.05,AAPL
2004-03-23,27.819000000000003,AAPL
2004-03-22,28.446,AAPL
2004-03-19,28.446,AAPL
2004-03-18,28.237000000000005,AAPL
2004-03-17,28.809000000000005,AAPL
2004-03-16,28.402,AAPL
2004-03-15,29.095000000000002,AAPL
2004-03-12,30.316000000000003,AAPL
2004-03-11,29.865000000000002,AAPL
2004-03-10,30.448,AAPL
2004-03-09,29.810000000000002,AAPL
2004-03-08,28.6,AAPL
2004-03-05,29.414,AAPL
2004-03-04,27.676000000000002,AAPL
2004-03-03,26.312000000000005,AAPL
2004-03-02,26.191,AAPL
2004-03-01,26.422,AAPL
2004-02-27,26.312000000000005,AAPL
2004-02-26,25.344,AAPL
2004-02-25,25.091,AAPL
2004-02-24,24.596,AAPL
2004-02-23,24.409000000000002,AAPL
2004-02-20,24.64,AAPL
2004-02-19,24.717000000000002,AAPL
2004-02-18,25.586000000000002,AAPL
2004-02-17,25.476000000000003,AAPL
2004-02-13,25.3,AAPL
2004-02-12,26.103,AAPL
2004-02-11,26.180000000000003,AAPL
2004-02-10,25.278000000000002,AAPL
2004-02-09,24.933700000000005,AAPL
2004-02-06,24.981,AAPL
2004-02-05,24.662000000000003,AAPL
2004-02-04,23.969,AAPL
2004-02-03,24.486000000000004,AAPL
2004-02-02,24.552000000000003,AAPL
2004-01-30,24.816,AAPL
2004-01-29,24.948,AAPL
2004-01-28,24.772000000000002,AAPL
2004-01-27,25.377000000000002,AAPL
2004-01-26,25.311000000000003,AAPL
2004-01-23,24.816,AAPL
2004-01-22,24.398000000000003,AAPL
2004-01-21,24.871000000000002,AAPL
2004-01-20,25.003000000000004,AAPL
2004-01-16,24.992,AAPL
2004-01-15,25.135000000000005,AAPL
2004-01-14,26.62,AAPL
2004-01-13,26.532000000000004,AAPL
2004-01-12,26.103,AAPL
2004-01-09,25.3,AAPL
2004-01-08,25.696,AAPL
2004-01-07,24.849,AAPL
2004-01-06,24.299000000000003,AAPL
2004-01-05,24.387000000000004,AAPL
2004-01-02,23.408000000000005,AAPL
2003-12-31,23.507,AAPL
2003-12-30,23.408000000000005,AAPL
2003-12-29,23.265,AAPL
2003-12-26,22.858000000000004,AAPL
2003-12-24,22.451,AAPL
2003-12-23,21.791,AAPL
2003-12-22,21.835000000000004,AAPL
2003-12-19,21.67,AAPL
2003-12-18,22.044,AAPL
2003-12-17,21.868000000000002,AAPL
2003-12-16,22.132,AAPL
2003-12-15,22.187000000000005,AAPL
2003-12-12,22.979000000000003,AAPL
2003-12-11,23.331000000000003,AAPL
2003-12-10,22.418,AAPL
2003-12-09,22.495,AAPL
2003-12-08,23.155,AAPL
2003-12-05,22.935000000000002,AAPL
2003-12-04,23.265,AAPL
2003-12-03,23.133000000000003,AAPL
2003-12-02,23.694000000000003,AAPL
2003-12-01,23.881000000000004,AAPL
2003-11-28,23.001,AAPL
2003-11-26,22.792,AAPL
2003-11-25,22.748,AAPL
2003-11-24,23.265,AAPL
2003-11-21,22.308000000000003,AAPL
2003-11-20,22.4125,AAPL
2003-11-19,22.46189,AAPL
2003-11-18,22.451,AAPL
2003-11-17,23.243000000000002,AAPL
2003-11-14,23.606,AAPL
2003-11-13,24.662000000000003,AAPL
2003-11-12,24.563,AAPL
2003-11-11,23.694000000000003,AAPL
2003-11-10,24.09,AAPL
2003-11-07,24.750000000000004,AAPL
2003-11-06,25.432000000000002,AAPL
2003-11-05,25.333000000000002,AAPL
2003-11-04,25.201,AAPL
2003-11-03,25.465,AAPL
2003-10-31,25.179000000000002,AAPL
2003-10-30,25.399,AAPL
2003-10-29,26.059000000000005,AAPL
2003-10-28,26.092000000000002,AAPL
2003-10-27,24.860000000000003,AAPL
2003-10-24,24.860000000000003,AAPL
2003-10-23,25.289,AAPL
2003-10-22,25.036000000000005,AAPL
2003-10-21,25.498,AAPL
2003-10-20,25.542,AAPL
2003-10-17,25.025000000000002,AAPL
2003-10-16,25.575000000000003,AAPL
2003-10-15,27.302000000000003,AAPL
2003-10-14,27.005000000000003,AAPL
2003-10-13,26.785000000000004,AAPL
2003-10-10,26.048000000000002,AAPL
2003-10-09,25.795,AAPL
2003-10-08,25.366,AAPL
2003-10-07,25.542,AAPL
2003-10-06,24.519000000000002,AAPL
2003-10-03,23.859,AAPL
2003-10-02,22.627000000000002,AAPL
2003-10-01,22.869,AAPL
2003-09-30,22.792,AAPL
2003-09-29,23.430000000000003,AAPL
2003-09-26,22.759000000000004,AAPL
2003-09-25,22.473000000000003,AAPL
2003-09-24,23.452,AAPL
2003-09-23,24.673000000000002,AAPL
2003-09-22,24.288,AAPL
2003-09-19,24.838,AAPL
2003-09-18,25.168,AAPL
2003-09-17,24.332000000000004,AAPL
2003-09-16,24.596,AAPL
2003-09-15,24.431000000000004,AAPL
2003-09-12,25.410000000000004,AAPL
2003-09-11,24.816,AAPL
2003-09-10,24.398000000000003,AAPL
2003-09-09,24.607000000000003,AAPL
2003-09-08,25.014,AAPL
2003-09-05,24.750000000000004,AAPL
2003-09-04,25.113,AAPL
2003-09-03,25.245,AAPL
2003-09-02,25.135000000000005,AAPL
2003-08-29,24.871000000000002,AAPL
2003-08-28,24.409000000000002,AAPL
2003-08-27,23.628000000000004,AAPL
2003-08-26,23.155,AAPL
2003-08-25,22.946,AAPL
2003-08-22,22.968,AAPL
2003-08-21,23.848000000000003,AAPL
2003-08-20,23.111000000000004,AAPL
2003-08-19,22.352000000000004,AAPL
2003-08-18,22.374000000000002,AAPL
2003-08-15,21.681,AAPL
2003-08-14,21.967,AAPL
2003-08-13,22.198,AAPL
2003-08-12,21.67,AAPL
2003-08-11,21.626,AAPL
2003-08-08,21.604000000000003,AAPL
2003-08-07,21.923000000000002,AAPL
2003-08-06,21.593,AAPL
2003-08-05,22.418,AAPL
2003-08-04,23.331000000000003,AAPL
2003-08-01,22.803,AAPL
2003-07-31,23.188,AAPL
2003-07-30,22.308000000000003,AAPL
2003-07-29,22.792,AAPL
2003-07-28,23.089,AAPL
2003-07-25,23.694000000000003,AAPL
2003-07-24,22.561000000000003,AAPL
2003-07-23,22.869,AAPL
2003-07-22,22.880000000000003,AAPL
2003-07-21,22.671000000000003,AAPL
2003-07-18,22.944900000000004,AAPL
2003-07-17,22.990000000000002,AAPL
2003-07-16,21.857000000000003,AAPL
2003-07-15,21.571,AAPL
2003-07-14,21.89,AAPL
2003-07-11,21.835000000000004,AAPL
2003-07-10,21.538,AAPL
2003-07-09,21.879,AAPL
2003-07-08,22.44,AAPL
2003-07-07,21.857000000000003,AAPL
2003-07-03,21.043,AAPL
2003-07-02,21.197000000000003,AAPL
2003-07-01,20.999000000000002,AAPL
2003-06-30,20.966,AAPL
2003-06-27,20.603,AAPL
2003-06-26,21.219,AAPL
2003-06-25,20.999000000000002,AAPL
2003-06-24,20.658,AAPL
2003-06-23,20.966,AAPL
2003-06-20,21.12,AAPL
2003-06-19,21.054000000000002,AAPL
2003-06-18,21.032000000000004,AAPL
2003-06-17,20.009000000000004,AAPL
2003-06-16,20.097,AAPL
2003-06-13,19.162000000000003,AAPL
2003-06-12,19.547,AAPL
2003-06-11,19.195,AAPL
2003-06-10,18.898,AAPL
2003-06-09,18.469,AAPL
2003-06-06,18.865,AAPL
2003-06-05,19.404000000000003,AAPL
2003-06-04,19.360000000000003,AAPL
2003-06-03,19.041,AAPL
2003-06-02,19.195,AAPL
2003-05-30,19.745,AAPL
2003-05-29,19.910000000000004,AAPL
2003-05-28,20.108000000000004,AAPL
2003-05-27,20.768,AAPL
2003-05-23,20.152,AAPL
2003-05-22,20.064,AAPL
2003-05-21,19.635,AAPL
2003-05-20,19.569,AAPL
2003-05-19,19.910000000000004,AAPL
2003-05-16,20.680000000000003,AAPL
2003-05-15,20.603,AAPL
2003-05-14,20.405,AAPL
2003-05-13,20.537000000000003,AAPL
2003-05-12,20.416,AAPL
2003-05-09,20.130000000000003,AAPL
2003-05-08,19.8,AAPL
2003-05-07,19.415,AAPL
2003-05-06,19.25,AAPL
2003-05-05,17.699,AAPL
2003-05-02,15.895000000000001,AAPL
2003-05-01,15.796000000000001,AAPL
2003-04-30,15.642000000000001,AAPL
2003-04-29,15.466000000000001,AAPL
2003-04-28,15.246,AAPL
2003-04-25,14.685,AAPL
2003-04-24,14.784,AAPL
2003-04-23,14.938,AAPL
2003-04-22,14.861,AAPL
2003-04-21,14.454000000000002,AAPL
2003-04-17,14.432,AAPL
2003-04-16,14.564000000000002,AAPL
2003-04-15,14.729000000000001,AAPL
2003-04-14,14.938,AAPL
2003-04-11,14.52,AAPL
2003-04-10,15.807,AAPL
2003-04-09,15.609,AAPL
2003-04-08,15.895000000000001,AAPL
2003-04-07,15.939000000000002,AAPL
2003-04-04,15.851,AAPL
2003-04-03,15.906000000000002,AAPL
2003-04-02,16.060000000000002,AAPL
2003-04-01,15.576000000000002,AAPL
2003-03-31,15.554000000000002,AAPL
2003-03-28,16.027,AAPL
2003-03-27,15.939000000000002,AAPL
2003-03-26,15.851,AAPL
2003-03-25,16.005000000000003,AAPL
2003-03-24,15.807,AAPL
2003-03-21,16.5,AAPL
2003-03-20,16.401,AAPL
2003-03-19,16.445,AAPL
2003-03-18,16.5,AAPL
2003-03-17,16.511000000000003,AAPL
2003-03-14,16.258,AAPL
2003-03-13,16.192000000000004,AAPL
2003-03-12,15.642000000000001,AAPL
2003-03-11,15.653000000000002,AAPL
2003-03-10,15.807,AAPL
2003-03-07,15.983,AAPL
2003-03-06,16.016000000000002,AAPL
2003-03-05,16.082,AAPL
2003-03-04,16.016000000000002,AAPL
2003-03-03,16.115000000000002,AAPL
2003-02-28,16.511000000000003,AAPL
2003-02-27,16.346,AAPL
2003-02-26,15.950000000000001,AAPL
2003-02-25,16.522000000000002,AAPL
2003-02-24,16.214000000000002,AAPL
2003-02-21,16.5,AAPL
2003-02-20,16.247,AAPL
2003-02-19,16.335,AAPL
2003-02-18,16.797,AAPL
2003-02-14,16.137,AAPL
2003-02-13,15.994,AAPL
2003-02-12,15.829000000000002,AAPL
2003-02-11,15.785,AAPL
2003-02-10,15.785,AAPL
2003-02-07,15.565000000000001,AAPL
2003-02-06,15.873000000000001,AAPL
2003-02-05,15.895000000000001,AAPL
2003-02-04,16.060000000000002,AAPL
2003-02-03,16.126,AAPL
2003-01-31,15.796000000000001,AAPL
2003-01-30,15.752000000000002,AAPL
2003-01-29,16.038,AAPL
2003-01-28,16.038,AAPL
2003-01-27,15.543000000000003,AAPL
2003-01-24,15.180000000000001,AAPL
2003-01-23,15.587000000000002,AAPL
2003-01-22,15.268000000000002,AAPL
2003-01-21,15.422,AAPL
2003-01-17,15.510000000000002,AAPL
2003-01-16,16.082,AAPL
2003-01-15,15.873000000000001,AAPL
2003-01-14,16.071,AAPL
2003-01-13,16.093000000000004,AAPL
2003-01-10,16.192000000000004,AAPL
2003-01-09,16.148,AAPL
2003-01-08,16.005000000000003,AAPL
2003-01-07,16.335,AAPL
2003-01-06,16.39,AAPL
2003-01-03,16.39,AAPL
2003-01-02,16.28,AAPL
2002-12-31,15.763000000000002,AAPL
2002-12-30,15.477000000000002,AAPL
2002-12-27,15.466000000000001,AAPL
2002-12-26,15.840000000000002,AAPL
2002-12-24,15.796000000000001,AAPL
2002-12-23,15.939000000000002,AAPL
2002-12-20,15.554000000000002,AAPL
2002-12-19,15.620000000000001,AAPL
2002-12-18,16.027,AAPL
2002-12-17,16.588,AAPL
2002-12-16,16.335,AAPL
2002-12-13,16.269000000000002,AAPL
2002-12-12,16.709,AAPL
2002-12-11,17.039,AAPL
2002-12-10,16.808,AAPL
2002-12-09,16.225,AAPL
2002-12-06,16.445,AAPL
2002-12-05,16.093000000000004,AAPL
2002-12-04,16.467000000000002,AAPL
2002-12-03,16.676000000000002,AAPL
2002-12-02,16.698,AAPL
2002-11-29,17.05,AAPL
